business_id,actual_review_count
2er_V-oAd7IbQ5YTY56r7A,646
YgMZm_alGFUeQO4hz9X9VA,141
At6iwGTy6bDxc7PUEOTvQw,30
ZAPCUuZBUKbhLF5tiyxDig,126
_W9lITxMHNInaS2Lv2XoUw,197
x483GUYbdSgjaX9Xi3nOUA,27
tFh0DrDMTom4B3pHpDpRNQ,10
l3pO6YTjFUgVoXgm3gfUag,52
bQKqeYwaHNal7JFAXzCMFg,83
ppFCk9aQkM338Rgwpl2F5A,57
grjFEAN9gXOKQFEta4yBJg,228
CasqUlQ4Dbs9sczZzuep0g,11
kGNzqiYKDns-IU80uHF4sw,31
u7MJKcNdZXYyTeb67vD5jw,17
n7NVodmVYXPRrHomw8tU7Q,10
hqm2zJ1WY5UaVGZ6j07NNA,249
_v5iAERdNNh5G9NBL-EelA,37
Z5po0aTuzKKblek5y6Sp8Q,466
BIW1SKq5ItkA9gP6-FhSkA,136
TFnGJlA5l_HDdzGDkNTdTA,235
gC8i-lxwvGhVpOXM5eYdtA,254
Vnob_w_Aohf7ZDqxcJ9z2A,422
VUOD8yD1jwq_pqRP8EETBQ,18
DRNbPNYCvCGAtBTzfCLTTA,41
SeAF6UA88vWbKFkZ7iQRhA,12
k3lTRgvPvYUI-cX7_TAqNA,77
2bl6G1zgXUHbMGwEocqMSg,162
zwfN21b6gN2XGjNG6MYNzQ,70
DAcqRGI_u8yNCcUIczfNxA,11
WbA5ud4InNWkizW7HE5kRQ,496
vfBzDd-ceWnCrKqHdZwMSg,96
NMtUD873aWrNjljt3VOcFA,63
CinrOH8rMB2hEvPY_iFOHA,41
5bCsL-Z3QnuBmJQtIt8qyw,47
SwBhaxfQPbyhsi0QHUAN0A,821
vSZRxp9u-zR5hEvOj4J5zA,16
8yDgFRYjTYdtBH9PVk9E_w,5
-e9MepGs8piOYdwuP5x7tw,15
p7C2l6MyJLq9lKMmUhjqMg,21
PYUI1OJVksGUbCrteU68bw,405
xHUTCaGGn5jQkbs-q1trXg,5
V8H6z5ulGJEkaFUyRfmLKw,361
35GCFtezJ3upyqGf-zJ8MA,402
H_myjugKRTnMs3agPOet5w,14
9_m_iA3VAqGBJEW5XLc-5w,520
DTuAFwqf2lknagHDT4pUMA,5
bj-_vwEXLa7ECiHZhoOmFg,109
ZWRgvtyHRobwpi4G-Z4STQ,103
HCbJPXWXvwN-C7XfmVy3gA,274
IwqFmo-RJs15WvA8PVHFnA,146
rVfe1LHo55A2fworkm_jVw,210
InbkcStjSbpQEK5JGsy8ZA,31
wUnLSg_GKfEIQ5CQQ770_g,502
KZe5kpIHWVuJl6WgNYzceg,282
YFMYMfz9L3Wraqb9I9TnfA,61
kZtl_NJjUnlIQgzFrBhXyQ,234
TLZ3-eDPLhUzfsWO4ad6Ug,387
kqAa2CtPGA-QsZhhbzpzUQ,122
G6kRQylkjNNE-yUXM2muBg,123
_d5OAxaxRPsivgYbBq7U1A,62
-DXNvQLhKwunHzg8OjkwXA,57
6N9T23_iXkcOCh6boAXpIg,98
D2kZP7jvrWTuRzcPY6NbqA,282
crRUwlg4u4VLLnGcOe9Ang,14
0ZETsmrLSGWaBu1NNdcmYw,15
VCjvaX_78oEKG3I9oTJEag,170
qEBL7U0kW4lkptcd_4wWbg,99
5S3Cc7EsEo66BSL7s6iF-w,87
qppGA9vCUPfw9ngOy_R90w,198
kkcQYuF3w5iHnHMf0EnRhQ,388
qot32tHVWZpiJibLTwQGyw,50
DNkz1z53dS2CUUWI1Skg2g,159
sdFJSq-EgmtplIwUamRwTQ,448
j99PtxlKTW_u5alE4jiqHQ,663
zVoxVPHEt11_0GzqNuT2ZQ,198
aZNiVR6oAMQX5__yGPvYsg,26
-K0zTgGyxo-AeSkcV0IVaA,175
LT4A5jVMURvH_DKdr7A91w,73
gKPWC7F219oEbu5NXPzH4g,588
_KSRzh-ZxwKB3YcRlZQsGA,131
0JPi9cyV9i3_kDPj049_qQ,99
7lwe7n-Yc-V9E_HfLAeylg,655
OHzX-ZD9qyoeoxR8Z0dlIA,885
3SHw4aZW_muE1kRSLQQjjA,70
5FDt7sy-70y4_37Dh2qcbw,166
2FnoLyEO0nq7g2Wz8x7Z5A,357
sB45WFgysT617bKWP_WJwA,611
C4lZdhasjZVQyDlOiXY1sA,115
xZcUgkmAWTeS0F7K92eglg,6
QlvRwArDzGNRT_0FAsOSnw,10
2zocwC7qMq3LsivPn9Z-Eg,207
7UxNDF6ZpabC3O0-Qbg3Xw,54
bTve2mwLk5Zc01vRKqc2KQ,190
Jn_F3hYqknRTepCg6om04Q,98
YGdUUAqeRT5Z7fYkpevEyA,67
Af2UlNzQSiZCapJ6qtwu6g,59
GhBVWW32PVRmBwetZWIHnA,30
uW8L6awmCyjovD9OhWPo7g,158
m1EGAIfFEN9nG2_bJqnAcQ,254
TldgQUtim0bm5VZr-Rpqfw,24
Y0JF1UN7pfWJ-GuzuVXM0g,183
Oun4NN-u5yiHIxDqtJnxgA,556
hn3Rg2JrhQoDJBEhrpuwWg,379
7UtzYHLViVa5WJW992f3fg,8
skN2XhKXlcjf53uIwzAedw,339
SjnbzWbNLAxLOFVIyFKMXA,116
r43DrfYAbAgifsYyNkljZw,103
aw5GN4yk6r0r9e_5TdiLFQ,64
zJErbOQMKX-MwHs_ulV7DA,222
CA5BOxKRDPGJgdUQ8OUOpw,652
8E-FdOGepjxkEk-mP21rbA,43
osOONoA8wMF5ZpLWUS7VOw,241
jlPB8Fx-xS2PW8Ni9NU3fw,71
ujN8QWiLDqNhcu4LQ3f3nQ,344
WF_KgJ1tuhz6rMI4_xZSRw,9
WLrFLRE9uvqj9ahrEjevYw,124
gyUBYwpUO_u0nqZdre4l1g,74
YOEsOaiV0AznLshMDg5bJw,113
UUpwoAAZcJyUWOqp81_3mA,1221
EIlFs8kybcG-l60GJjNUIA,24
aKOdfQcjDG2NQtIEmq21ew,188
5xokROlB8Zo5T-_qbHzsrQ,476
jQBPO3rYkNwIaOdQS5ktgQ,1060
5cz1XbgalpQ89gsNQwneVQ,62
w5DsFKVqKcKXm509vjinqw,39
MgezKZ0Fp250omk3EAgnjw,47
ZXt0zo8liURaAEKD47zDRQ,193
Hh-LHf0bUYoyOnm3DITuXw,109
-bGw8ARHQucKWEHEkxpGFw,118
-Fka99c-tJ-epWYNIobqyQ,180
5kZtETKu37RuwHATrB4a5g,219
NYYPj2WpUuIz2mP6YBWKnA,100
MbzgGsMQpGyVrUJXi_Jw0Q,819
voAosWO5yGhvppHRKm-7mQ,119
6jgRI0lDt48CY8j1GAGuKQ,90
goexJ699bcLWGtL0E1G_GA,206
jmwasbZfgj3honf79qKsnA,821
_owHO6DTYU-XVP8jAcgZFw,131
Bg3xluNKVnqotkukgreP_Q,57
uI15YInpDsGBUZcNfm_TfQ,174
i7syG2Gyr_qVPR1GwehzuA,180
8zfkMJ0JkW8OnGTK0Pgabw,21
9dm_v79s9-pefMahqp1SkA,187
sr9RI_LHMXGZfpDApPsDEw,64
xJ3NSwE0xhdtA-tB_y_rNQ,175
AWnzFqIrlkLAKTc46_zmEg,347
-hVMfjPPEsSnga_gnYJx2w,105
47oPgHNdVR5x_oFNbauNug,7
AaWmckcT3O1iQSAIUmzwUA,343
s7MaEXwDnzUcqG16pG7Wfg,118
iDGohK_mkqnAfLeWC4P4TQ,168
Nd_3fSvYDCjM8YJdBx4Y9w,91
ERl6OCSEIFBOqfjai_jIUg,125
2lQrzb0WPexs7oPdAPpQFw,114
bb76HnMUTA-qg2UbFa9dYA,55
0CMmdGACj_gM8GSTOjhpWQ,16
tpSeNezanZDvsXWR7Hhi1w,27
bJAY2baMKSTlWRc-QZGopQ,62
Uj2LpQ5Hni4kQPC-jt9JPA,55
3wogQmKw729tKKWaVbZvbg,299
xvdsyHdYsEbm_Cqs0BgdEw,67
TsZEKqs0wzP3WHnPkV0Eig,195
bRRlWJeuPtmI3UuGhh43Wg,301
URGUfDvDj32V6Ot3lQYK_g,30
98mYebjHN_VXZapVm8Nmqg,67
hoYHhfn4w0mVjI60eHDHzA,197
VeFfrEZ4iWaecrQg6Eq4cg,199
GV-e7Op4aU98xkjjoKlRhA,266
CuLjXvcxP_3_oKhSyq5UkA,85
uW2oyOCEN3RgS7j2MfUIkg,46
OUuUc_qERdvTrnpj1vSLaw,16
O286wXm4mcznQn_1JieD1g,171
pPFv6CTFK5i8FNj8f3_pVg,123
F0AAzMdhv2RyjwHVned5bQ,333
n5P6-HWN3kFSYBxfVfDxEg,377
kSQNBSWTLlo-SwR6IcpvHA,85
3yI-7C8JzbG-ZaSqAGHMAQ,472
YxhdfdhRZjJHPFxaADnNVg,156
0zH0l4Jbf-oove3cLvrFOg,381
8LonS_bxNmCDk3FWiG9lzA,199
7-Vu4z0QdhCFizP-bHxoxQ,26
Sw7qcWQ5_iOUjBZMhSxyOQ,494
jeizWBHYh9bYkf-rey3Ekw,30
6iqDIQCE8sq7Xq1xvhG1Tg,256
IL4q5kYnSLSuhjlyxKuNMw,11
JQz0_R70G3bjQ5dRqrhxKQ,531
Ph6-SNyEK_CIOzARiJhG6A,63
vCHNWdW-ys-nWUx3Cpvk8Q,275
tFUJRLtNgIGg8ifaDtM_Kg,67
PGDRRyplRKHAixBZSBLseA,10
oqP1oQEycpp4J6u5YebRoQ,807
UUOOjXAyk7dBpwTtKCnwyg,112
1Pxg1AMf0rEn9QF__ZYoWw,372
1bJxvwuMTyXmQGu90WLPhA,425
Up0a_4ZYoU5tTN6HXq59Lw,49
UX3eq0WsVva-cqlVrzyzFg,292
dERS4qwl9v-Gwft-Ug8APA,289
jLaPtjlLfRSaoBWIcHcSQg,158
kgMEBZG6rjkGeFzPaIM4MQ,58
Wd9JBLjCCh5yTF0vPAxCAA,208
cx2fwY66_xTNFo0p2EEC4g,184
VcTddMHnMZeKibhRFWuqVw,12
GaktVVj3HWX0sVMlCXCWZw,144
jsUzVBGEIoer6l_fxbad2A,68
ruFtZKwlJASx5BTk1dh5AQ,37
sr-5EY6bmp4jINhea06MjA,1024
tQ6VNQ9ezkxRE4bvu9WShQ,141
qDkbudGRfmJvf7trQZea4g,113
8gV3YUl8uqHnA-wZ3UZ5Dg,79
qONvIS94nZhXYm-jccXyuw,146
G0xz3kyRhRi6oZl7KfR0pA,57
geUiM_VTRmUz6dViO7E-jg,196
1lXdhiMNyUxtBlEAeRYCvQ,78
3pCdFDNxXEKCW0Y_r77Qpg,6
k2SEley3DZTGb2RpnYr7Rw,16
JLixvCikc5JYGcnvaqHoJg,402
P8QLcGZZOPgl9w_3ARBKiQ,101
kQANkgj6vHc1xCmxfNBNjA,39
NeY1bH6IKJxnn4YAixibsQ,119
dJUXONEvGDoxM3EPTzfY7g,78
kimOwpoIWzJJx7NHTAj74Q,53
2myVMP_l-9f9JIZewm19Cg,180
eS5KCIrpEB1Bp-uU1JJYyw,34
2dlQX5sP9X6Dlm1MmNOlSw,105
qs9d6iGos9UO4BzhVmJ9UA,47
my0bmPD5dgDFE1ia__LNlw,95
3rgOVhF4xTn9obQ5tIe0AA,6
tkFXSTpI-JmDgzhPU8ZsVA,112
4UtvsfTmnEuvQTwPcNq71Q,8
JOvNunKJlWhwJRwLmUR9ZA,305
skJ1w8B5YusIibyxH4ohxQ,186
USekrAG0-4tJUs9V2gBBOQ,241
J1O2KJ57jnAZlsdaNQCyCQ,36
tYCok-NtWvg8_k7woeB83w,442
5TVWytR2oNbSKYgfxypuBw,238
7clCBgNbd-x2Wj96lZ6Mjw,145
g5ogvPhw3PSobtaZFkdEXg,356
ONKvCIc4eIXG3nutUAFe3w,11
8hgo446H2HoYlZocEi1SJw,32
F1xE--Gb4rNFAwHkNkV31A,290
WoI4kF2nFFu2Nl8mhFQOcQ,8
L-YdO_NODKXXT3bkS0nUpg,676
L7i_5DydYEKwPLfcDBRYDA,46
pk7E-3G7Ij39h9HifNz0TA,15
1_hDCN3iioFR3XnUr32ZtA,115
5RzJ2bjU8bLSaN5SuiUpYA,207
s1PNBO9o5jIgNd5YWUDLXQ,126
alUk6OwNhofyc90NDMDY-Q,15
-Or44IdY51Ukd618kikmtA,327
bMIVLkX6-0U2NVPaVwt94A,197
f82dhKNiUXsDVPMLqKYiIQ,476
liHzAMPn1e7F-cEI3SgbJQ,7
qjGS_7iaQDpbVhS6W8qkHQ,327
8usO-H5uFTzlISfGZN8rSg,89
cmkyXHQ1oqLTeLt5QjnQJQ,75
lkPAmyZDva5Bt4EaqzjS8g,15
ew_Hhp12Silh3qjoPaW9IA,214
h6IzeUVASeDtvKhd2PEsKA,117
t1qF12NdW8KvCqxqbvy-Hg,453
zjNcjqgQlPrbnn-pV5YCSg,42
vFpbUcVAXxrSz5mFIzKbyw,321
aDn90OI3HgzO8A2FO46j9Q,150
v5kwdvmg-J8g-ll0nkc3Sw,214
lGmuIrA9rHZ87_QbPXSIfQ,19
dfKF-oAUf3yjnD0WBYDyZQ,117
pafrjSu3h0v0N8GR3ghNtQ,613
ivXaeYqM6NK7Pg9EDUG8lw,26
3StNEgKAwpCFR1q0urmJrw,620
lRbHFOIFuusN2WOR_ypQ_A,554
SKgD0jRWVKk3NqOtSs3VFA,56
nk2a2nI1jfln9zLpxEvTnw,188
yqRF449dYddbt1bDg50J_Q,132
ixPTo6Hum7nNZ7A4VPhTXg,574
Iso6F11o-W4g6d7OUEaMng,34
t6ALhUz4yCVzZeTNSwVjCA,63
80uB-BqbkWaJgB4SLt-GhQ,87
14ZGwnDyydXdSBsLXpSUrA,314
yooufdsf3eAVq_9RQNSDJA,56
BxhkoR6cscJwwex8gx31OA,41
MHqeqoJEjsTHivmuXOW4iQ,41
0sr1EyOc6Td1C-962QW88w,44
K1r1fGmCbrmC_V6Aj22Zew,308
dNhuI4zka3WDhbfksalj5w,85
-ujBP1Dw0j1-Ffaz97-LXQ,243
-cE9GrThz6HHn2zdpoqY_w,211
LCpHFLUQhVMhfpNngtf_Ew,160
UPeDuv-UuY7_FUo_0ef7eA,15
MbKhuO-4uYPc0NRZDRWoew,77
q4aAaxdN4wmUZoC6sKEwsw,199
REns5fQe45Nk_D2UwQyr0w,117
gS7-jhdMgdsduhSwt1GOBA,9
-wB5H63ERJ9S0oCp_ULR0Q,84
8RlkbKmR0DTBPUECyQYPkA,5
U3aNQ5DsABPYyJQolsCbJg,605
cHCRC7r9irhK0dIum1zeUw,313
lTlii3QHEVvsagPGsCtu9w,321
gme2kAz1FvvwNcYHvnsqRg,28
CiTFOr7-yHPXUeB6zRra0Q,17
sdWuLh-auc0nC2Jy6_26AQ,349
saJFbz12EnzanelpD8_xXQ,102
Z42GbJnnbVMTSBCERfoPtw,211
W5-2F8kftKARrEPLhQaZ8A,13
M2ZrrqseHE5xssUrOL0Gtg,352
-V0vIgo6196MDn_x3ZaYmA,149
dvidzWEPgTQPeBc8CUV2OQ,33
pRyf3q0VIMgZngyHb3Gfog,133
WFRro-8uIBpKoJ1VSKrpdw,75
nzU_1rXm6nTC4JDLKL-T9w,20
3lBooCffgkW7tVSG5kILBA,321
txj3fsAeIvW7m6RtnzxMzQ,9
bP8Y5cHMda64Z3tGA-cYzw,178
3y61A28PQDZ4weeeTRfIlA,455
WfPmZ9hp50ttugTVgfcPpA,93
I0jFTYVDs-WHwKR2XHQlRA,352
ARgidflSXPHj7uhK-Y7hwA,351
K-0ysAHUo1XBYcw7hB10hw,103
A9Y5lqyF7HvBitCtkVO-jQ,8
ymE6ka6y6J-z2y2rX8QH3Q,53
5IFqqWJTaPNoY2ZgRlX73w,44
E1gf1YIWOo1BgzMUwJtEZg,242
J_195G8K_MziKZEXj7Nxdw,121
JiwJ2ViQECpJnDTgp3CBVQ,89
Xs8_bv5kVViigbVf_d1TJg,13
L62NXZYNN0A2dWZvCj0RkQ,31
jD99J_5nco5bUTlhMR1fsA,50
itAhmbhHOyQQparfwicjDQ,114
f4vbnGoGo3eWorVekctVGQ,344
wADYKG5qIyJcq7iisTPlPg,64
4q4huGL_tQj1XpRB8P5F6A,80
X0yZMHwB1yUyzISAqRyYtQ,123
cX1VH_vpqGoLrio4sV9xcA,403
m6KZGTxRb9_ZyDpB1G6O1Q,119
UmjITdXHhEF46ho6IhaGQg,364
bSWL0YxfawjS03_g2kgujA,227
xwSWtJcQkzTF6HNm_IMgcg,96
iy1SG8qVkGhftxj_AP1Ngg,159
MFxRPt8-B2xTYmon3s84kg,346
O6hY9yenifuRXrpc4TfgsQ,521
jMZ56S8Y1t7cA1Ob-d-qeA,1178
yUc9QKR91HYyKw2eNXsAUg,9
Envz99GhwMkfMg7LzDQeUQ,152
Wjutpifh3rVa7bS1UK3dmA,201
6aZGNR-R1lSBlG9rPsyEyQ,28
SyrELEDXKWjuBM6Pekx9Fw,124
n1i7yciuoS2_6_g7ix9jlQ,65
TUH-FGpkOKCOVGIzmtTtfg,125
-zsvmEbkd-K9K2DAAKqiEQ,607
1gWUE5Avh_pswlHhf813EQ,140
_EKvNMC2Mm67HzqNIzLgXg,149
qQmdJFMWoDe2T2lbacBE8g,219
jS9BruaKtDv556mbwl3Onw,29
cfjXBXseOIBKKnAIVf4fMw,60
w0lcP2ngFaUpBGi5yzlYDw,706
d_tRshM-w6S4QxE4VVi8tQ,1168
JgORpZ2kB8DG2MECu7jvkQ,19
j9Kaj_6tSeXmVMYCgZithg,528
EZuIzN2oAdZt-dkbdwH0pw,241
-d8B04ueyxADRutlcHYewQ,165
_yjIYejZP1S-6g554Fwydg,75
i2wZczRsuXVx1bZh7U_dLg,5
1ig2AJg8A08_XA3pFAMiRQ,263
O_ZXuNFQ2gk7_IBINjM6fg,23
X2D42cGnqxadT_jbNJxHsg,191
xhe3Z5cd-FYbR1DfFwx6OQ,152
-Ijm5ICZUZffTo3iumczrw,39
fYKYAmop0MfbMAyEeOgF3g,70
2oav5QoWgnvTI2gO5xFMjw,513
1FURjeGJi_LBXcJQg8eskw,910
ZVyDNLVFF8K4zcnhoKNSbA,44
I2CxrvM0BGH1svfxqGGD2g,494
pA2kocoJAyw0H1jy-zT3UQ,40
SVSafDWg9r2Q5XEVOLPSSA,262
U0ICWpbd1C0GD9SpIv3bSA,180
cxupofYLq46bxBHpKyFwsQ,269
7w-nj4YD5bhO_Jq4KglUOA,72
GmomRGW_omclyKXKDppsIg,122
K9gaM9XdGqGWsQMdjpxFIQ,15
9D7dDnaZZglUOj75xFy-nw,124
9uHEhLKTVXATCt7JSvUsCg,278
I9DCtzUgR4gamBFMVsdY8g,77
6aoXAXNrL7KrGBVRYBMFWw,362
Uy0r4bzRmY5LFtDfzNgkag,388
KiE0h68HGOO7ZXAqkMBdiw,36
TMT9U2da4ewGbk38X54KJA,104
UyD7FJamt_pw1V4d00lwjA,211
Bt7NBqA31uOI4H_hvasLLg,611
iDWoZtq35FBj3vShT5oU8g,30
zXnFTbBeqWP8A3YvmFme-Q,44
FSTmzo0beEVMRMSArcp4fg,108
p7UGlPkE3Gagm9Mq7aHfYg,260
e9J0IWHyYGU-AcCqTQ7lSA,71
5FuQbcHTF_I7PWJzhCMObw,216
g4KzJc8y7BhW66ieNIwJEA,304
C3Nc7EUqo64jRPWPn6vY9w,77
qyOUMa4Ol1lFnoZZ8lN_hA,34
_cdy7hVc32mleVooP8x0Sw,147
cb1qOn3wAGVw8oINX4tqFQ,30
w6z28easvQLND722s4pNvw,23
d-37SrSuOew0uqwuOM_w7w,58
EcJLjBEd0pvR8NLcD6VOHQ,7
7MaaaorooHRAqkQXcTqmrg,13
WYYdQDjx-DsCanlP0DpImQ,75
dWOSZcAEt3sRXshh4Z8KGw,67
ioxgFKdqjRowAj4dFM7VoA,54
Z2ltNYVxmLaLGNVB7yFWQA,182
vzG8THG9K2lDu-Ah6vFAVA,170
NwJoFxmYRDxVGXgPtrjQ3w,180
ScXMp9vL7yjmG__hRK8azw,93
eJFw8xWcqyAno0SclR4uzg,55
5KG0RjpG933SOPvBExKouw,16
8jslfcsfU2BgthKAq0HynQ,74
azEWQ-v2J-Y-K4rXeaYf_Q,78
U18r2iiKDtuXtwmiEnsmlQ,92
pvnv9XvTXwYBpfScd29rrQ,38
EyBlARgBUFBu6ZYS9wENyg,72
reOj4e7RuKbx6LAuNUccVw,7
uVJkqQ1U9MH7hBorrwGhBg,199
2rQFgavS-942RapZTBSBTw,290
3SBlKwlmBiYVjW2SKz0gwg,7
Vv5Fxre786NpKFR_3OduKw,130
dYNeW8ekFKMeEYUBF7r0RA,83
m1DE-V1QWEkQ_vtwB51rzQ,124
NQhyMw8SOU1HB-V9X52CTg,50
_SjdrpSZdiXVSwaJR5T9jw,251
uE40984_YDgVvPeRpFcCaQ,293
ZmrebvKKDIOKNCQaNo_8xg,71
TqgsB91kKWjU4aKGR4GCgQ,93
SNQ8sn7R9_e92GWKMCNSgg,147
k37i1EW_x848o_n1ATcErg,107
Q8q-1MZTYPL9ZBmAeoMKVg,75
UX7mhQ7zubpAlboAcP0FCQ,41
yDHINEt7By47My7x4Mb8oA,210
iMIlDz_hsRuhSdT_hxWW1w,8
ixsljpxu56VCTtayIELqUg,19
P0yKtQ4cFjNTY1X2CIdzBw,252
TN3tMGLb6AbAnN6rFKmH1A,66
ZCURd9PiH4qdEjQfrIZzFg,54
QdN72BWoyFypdGJhhI5r7g,69
jwGGsDKKOsrLjncBtDnHtw,79
r3IZCDY-E_4kTSFA359yHQ,43
LGi-u2zVoSciM0F_2nSg8g,19
E-4t5Hoon6aVFTWDPz26fQ,321
c2HzB7UmtGnXSOR4bg3-JQ,10
p-vRA4n3m9lxxBSYRl7ZXw,37
1aj1hnqPt3rqoB8tVRHLEA,787
D9p7-HsY9llYP3BaCVg4DA,475
qKTjtjNSHNj8g2ugXlmkTA,72
iCKF72z3fqRTF1vxdBZINQ,269
O6RCCmz8-x4NhWJpI8KQug,111
1wp5t7VQsRSj2qcVDPjzWw,47
71MulAHeKm5p2kIIGYEwpA,42
WIAXP2w2t5jPT21GGzzhJw,20
dWWOryYimQs3EzmejrVt7w,210
pj2A1tMl-p2ozYHS6FvHJQ,28
8U-j_Xz3WMwlI7UTr2zt4w,11
nnZIsmpIQnuQY5S-MoGyvg,216
D73evJ9PZKxO3E5TaThe3w,531
xGUAa3xa8KsmbolC3XboQg,195
u4MKq-Sk_gASKuwT3_iuWw,6
caGpaptBP4BKJkpH5W6cvA,228
-i0nH5vp4oeoRpkVGfAQSA,25
DvkSkF83xDONjkNIoEPRnQ,274
I0I2mkCOPTYVSLpc8A8VVw,827
ir8tx6USSa-jMHGKJ9DrPg,121
2KIDQyTh-HzLxOUEDqtDBg,1583
6NYi9Uj5j0jQgNYpEfl2xg,67
2tg6sMQr9rrXVXmgrqBYmg,84
hwrFnVzxb-hn7TiTlkZJHg,34
5SV2YI6MBSOWaEwB8pBHtQ,9
Q_Wo3rX84Dy-YdQsiDmrWw,135
yip92_y6BgpQdcX486b_RQ,278
y4-3HqgXS1llkZiqc-amFg,21
uKAbrDSJJzZliY1Yqu5KxQ,193
K_WZrMHAjqZ5DThAw4ZKMQ,20
10JlCiyViBpUqRf58XlbZg,60
QEOauqqX1vsGcJeN0FwyNw,11
uIZwBkvWicqyWraXvYOipw,383
gABEjWGwhojrub_tXqE2uw,155
W7M2FSPPt4avMjLiHkADGg,26
F-NLo63QqYWQX59M_nNZmg,59
xR1Wkmrm3yoAJuxPmS0vUw,85
LdK6Tqr9-QK8eNezCUes9A,212
4dJedd_98CQJCKTEu1BkEQ,52
K51bVqlGcpTMDK3-SDkBeQ,82
2X01Y75x6hnU_heXpPgQ3g,7
fEFCglnS2V7MzqoxBoJVWA,81
nDD_6elPOfDe0eRk9xVHNQ,33
noByYNtDLQAra9ccqxdfDw,24
LF2nKVz9o8KIkBPkJkZu9w,39
xJWchnP9x_5STCQzEazQ7Q,15
8Kw4-lW3-ag4s2s9ELQzgQ,85
b7YJrFZWZdI2C5-9nZvVdw,34
TRtcUUdBfO9e7wBoJLH9NA,55
WsFZqQ8X78nOVb9Lz4vcKA,24
ZmvZo795Rp3EnyHWHCGckQ,25
gk8l75GLFUsFr0kS5uLtkQ,53
B-DiQpcSTJ7oMMnwzbAGTQ,251
tg0HtzW8471rkWJNWbvqXA,45
-t9AIWJbQbpVKTV8Xoa5fw,13
7bcvLrwVEZN9iEeHxQrJPw,10
MlsaZwS8iAUDDvAsJShbNQ,19
LqaIFNWnwmy3PInuBDpAxg,99
kJputVxFc4-tvwTI6MVm3g,47
1y8Y1LLHjkHuuI8mizESZg,300
LiQrY7UQVkPhszXKAgOCTw,153
RSjBOAFBKklF5k3XYEzxjA,47
DeVlppoc8dPBhOCPrm4wmg,914
B10mqANgHvL8gBteo1UhAA,391
8CU6Hj2SBPC6nhSEHLCJvw,49
466vvOLSmLK8RnbNCvoFEg,7
1T1OwKjj8cp0UIQ5KfvexQ,10
Dm8r2MmXeXHRaJyPUOQv-Q,43
IZmCSGeXLCB-Y2UvJrvr-A,133
UvBSMmsmtT4RABoKy2ZJeQ,73
dYYkzkiAQoOtRjdR0kcspw,433
encfXG_jrG1M6gX1IqrHrw,271
0BNR2_vrxuXG6I7f3Y6LZQ,121
kB4jZscAdNAR7sg8Xs0icA,6
45siW2fI0Cuv5ZKCS23knA,178
EP2jFD3aGoSBCWb7irY5-w,369
wiO4EYRxuBhhDj924PlIIg,60
RnqU698MbIjq_eZHEzYL6g,45
BxveuvYElRjEIuVNiJAEtA,302
rsDFJ05TiW7yBMdVuQ2tQQ,279
_bofVL_0MxlZYWBa8XEJEg,248
thCbLZ69suCvVNr4gPQU1Q,405
O-w5EqQb8suu7BM48y6RGA,15
tP8wd-9CrI_RkHK424oifQ,138
AP_sb7dETsflRNNkJinYUQ,300
4F71OHF40sL1uYPuwKi32g,12
yeHLiKNp0hyR-ig4M6us-w,1005
KsTLSwhha1HaeKzYCQ0Q6g,30
Ibzon-fDLrRUdzvjTcXNvw,111
NYowvk8by5WdlQZxGLLvTg,36
ZvN_3pwsnMVQPvtCgl_kkg,16
rTC9QU8Vz516Tkqdwq6KSA,52
9mE7Xp0hH6TMv3eaf2Ylxg,437
O5zuQH_YowDC-rsK8ZEXCA,69
0zdtX3S-OnrTtNrdfPBflw,22
g04aAvgol7IW8buqSbT4xA,1891
K96G6_BqFbm5iGTzh85-bQ,58
G1Lp17Kv3j9TPLpHbb5bRQ,6
-lhHSR1Aws4CyYC1XOPVTw,161
62o8oBwkQcbO3w6uoYP3FA,50
sOcGOqOeObtIBhuvcWuY8g,6
85-swIyLL-r4Fm5MmCvR9A,73
tASk64QgOZgeM_APz7wJFA,105
JfFb1hw3FI0SY6fEnuI5YA,23
DrRnV4gN7tkdrgBmG6Y7OA,29
Llu8_Lx2DFthmr99_eiOLA,144
3mFbdgPdGb6Zz3MtD53S9w,42
nP4LqTcK1USiw5WnbOjW7A,51
q2cgYLHKRaujrQgSnqJPTA,41
XpTNCVbO5wL1DtDyKzKqfA,87
L_sXNadtVHjxMw7Yhvkj9Q,93
lsgslT1Ho5FsFLSeCJW3fw,29
wYB1m3oeWuCelmXbwwqdMA,12
LnZvGYbqozanOSevcftnrw,326
wJmyu7W1K9A_gE8Ed4Bc9w,393
-K_FDDqmOt6hJLTOPgpnlA,35
e9lqPiNqcCfu97uCZerq0g,124
BPZtdhDjbDC_czVYqvDZlA,6
OhbIESI8nXSNTKlWE8Pbgg,12
JomDoQafikclSVVCPkWjnA,311
cN8F-BmoHoS9eCqIHMtlHA,173
YyJ781Cb4ZUlZv35BoBhMw,52
l6VYP8AxIoW6U52aDo8fXg,25
OcrcitVhcUKR11Rr4GCrCw,31
JNxpf9Kz7-d2iwMbdoRUWQ,15
rJXa375PYt906DwptOOP3Q,8
QOLZ390GGFEBpnky2oNjjA,11
OV-ekwFPITRt0P0iMYu0mA,104
lWXeDbmQdquUZBf5ErgSrg,31
